"city","state","zip","lat","long","id_geolocation","population"
Brooklyn,NY,11229,40.6011,-73.9475,1506,2504700
Brooklyn,NY,11207,40.6705,-73.894,1507,2504700
Newport,ME,4953,44.8393,-69.2675,1508,3228
Bakersfield,CA,93306,35.3867,-118.9391,1509,520197
Heath,OH,43056,40.0197,-82.3875,1510,17439
Houston,TX,77088,29.8817,-95.4539,1511,2906700
Clarksville,TN,37040,36.522,-87.349,1512,151785
Proctorville,OH,45669,38.4635,-82.3523,1513,10399
Hackensack,NJ,7601,40.8882,-74.0503,1514,43010
Cyril,OK,73029,34.8959,-98.2083,1515,1818
Jamesburg,NJ,8831,40.3425,-74.4336,1516,45620
Kaukauna,WI,54130,44.2956,-88.2717,1517,25108
Peoria,IL,61605,40.6775,-89.6263,1518,142158
Franklin,LA,70538,29.7857,-91.5026,1519,14844
Millington,TN,38053,35.3185,-89.9054,1520,28216
Pompano Beach,FL,33068,26.216,-80.2205,1521,425636
Wilmington,DE,19804,39.7168,-75.6184,1522,215619
Jackson,KY,41339,37.4868,-83.2913,1523,10957
Steedman,MO,65077,38.7566,-91.7888,1524,561
Draper,UT,84020,40.5046,-111.881,1525,39765
Baton Rouge,LA,70817,30.3904,-91.0021,1526,378909
Chisholm,MN,55719,47.5007,-92.8617,1527,5895
Lusby,MD,20657,38.3661,-76.4346,1528,20483
Akron,OH,44311,41.0638,-81.52,1529,272134
Georgetown,IN,47122,38.3029,-85.9617,1530,9979
Franklinton,LA,70438,30.8577,-90.1155,1531,18540
Chualar,CA,93925,36.595,-121.432,1532,1671
Clifton,NJ,7011,40.8789,-74.1425,1533,83648
Hartford,CT,6105,41.7691,-72.701,1534,123919
North Las Vegas,NV,89081,36.2583,-115.1068,1535,214518
Cleveland,OH,44144,41.4385,-81.7398,1536,769341
Killeen,TX,76549,31.0065,-97.841,1537,164094
Hilo,HI,96720,19.7025,-155.0939,1538,46165
Nichols,SC,29581,34.2426,-79.1625,1539,4650
Owasso,OK,74055,36.2863,-95.8222,1540,38680
Phoenix,AZ,85050,33.6863,-111.9963,1541,1312922
Palestine,IL,62451,39.0028,-87.6157,1542,2156
Spokane,WA,99224,47.6289,-117.5513,1543,342856
Jacksonville,NC,28546,34.774,-77.3781,1544,91948
Aurora,CO,80015,39.6255,-104.7874,1545,389246
Lakewood,NJ,8701,40.085,-74.2042,1546,92843
Wilmington,DE,19808,39.7359,-75.6647,1547,215619
Kansas City,MO,64156,39.2901,-94.5336,1548,545147
West Chester,OH,45069,39.3402,-84.3998,1549,49060
Amarillo,TX,79103,35.1751,-101.7976,1550,220580
Rantoul,IL,61866,40.3107,-88.1462,1551,14048
Vass,NC,28394,35.2171,-79.2562,1552,5164
Mission,TX,78574,26.3189,-98.3701,1553,167182
Honeoye Falls,NY,14472,42.9695,-77.5781,1554,8598
Lafayette,LA,70506,30.2077,-92.0656,1555,151705
Cantonment,FL,32533,30.6143,-87.3251,1556,26493
Brodhead,KY,40409,37.3815,-84.4336,1557,3843
Augusta,MO,63332,38.5728,-90.8815,1558,1292
Breaux Bridge,LA,70517,30.2948,-91.8296,1559,26500
Brookings,SD,57006,44.3056,-96.7914,1560,24530
Dickson,TN,37055,36.076,-87.3995,1561,27024
Charlotte,NC,28278,35.2072,-80.9568,1562,790689
Ballwin,MO,63021,38.577,-90.5255,1563,92608
Milwaukee,WI,53208,43.0488,-87.9625,1564,817312
Jonesboro,GA,30238,33.4944,-84.3797,1565,81147
Wayne,PA,19087,40.0612,-75.3999,1566,32225
Chatsworth,GA,30705,34.7589,-84.7943,1567,33566
Batavia,OH,45103,39.0957,-84.1451,1568,31485
Wichita Falls,TX,76310,33.8581,-98.5755,1569,102011
Mount Pleasant Mills,PA,17853,40.7237,-77.0135,1570,3221
Centerburg,OH,43011,40.2865,-82.68,1571,7491
Roswell,NM,88201,33.6397,-104.3748,1572,57051
Houston,TX,77081,29.7119,-95.4845,1573,2906700
Fort Lauderdale,FL,33321,26.212,-80.2696,1574,711693
Lawrence,KS,66044,39.0289,-95.2086,1575,94117
Woodcliff Lake,NJ,7677,41.0234,-74.0604,1576,5730
Waco,TX,76705,31.6403,-97.0963,1577,148766
Peoria,IL,61604,40.7111,-89.6324,1578,142158
Celina,OH,45822,40.5566,-84.6287,1579,18943
Kneeland,CA,95549,40.6405,-123.8826,1580,805
Morrisonville,IL,62546,39.4153,-89.4541,1581,1630
Fair Lawn,NJ,7410,40.9343,-74.1166,1582,32457
Boston,MA,2127,42.3347,-71.0375,1583,386505
Santa Barbara,CA,93109,34.4038,-119.7194,1584,132916
Clear Lake,SD,57226,44.7612,-96.6907,1585,2072
Russellville,AR,72801,35.2842,-93.1315,1586,39658
Millville,NJ,8332,39.3673,-75.0293,1587,36768
Sterling,MA,1564,42.4354,-71.7752,1588,7808
Eldridge,IA,52748,41.6635,-90.5634,1589,8850
Boulder,CO,80303,39.9914,-105.2392,1590,120932
Centereach,NY,11720,40.8705,-73.0822,1591,29189
South Bend,IN,46601,41.6727,-86.2535,1592,145459
San Pablo,CA,94806,37.9724,-122.3369,1593,59861
Whitinsville,MA,1588,42.1153,-71.6644,1594,9733
Palm Coast,FL,32164,29.4861,-81.2045,1595,79437
Wadsworth,OH,44281,41.0384,-81.7374,1596,29954
Davidson,NC,28036,35.4858,-80.794,1597,14654
Lawrenceburg,KY,40342,38.0189,-84.9299,1598,21125
Anaheim,CA,92804,33.8186,-117.9729,1599,354475
Bloomville,NY,13739,42.3522,-74.8071,1600,953
Redondo Beach,CA,90277,33.8307,-118.3832,1601,75364
Brick,NJ,8724,40.0874,-74.1152,1602,73993
Ridgeland,SC,29936,32.4868,-80.9257,1603,13354
Yorktown Heights,NY,10598,41.2999,-73.7924,1604,28647
Madison,WI,53706,43.0769,-89.4094,1605,272940
Memphis,TN,38109,35.0425,-90.0732,1606,697385
Pawtucket,RI,2861,41.8814,-71.356,1607,71377
Oswego,NY,13126,43.4394,-76.4613,1608,37205
Sacramento,CA,95832,38.4695,-121.4883,1609,757530
Peoria,IL,61607,40.6321,-89.6903,1610,142158
Tucson,AZ,85711,32.2127,-110.8829,1611,865276
London,KY,40744,37.0995,-84.1131,1612,40438
Columbus,OH,43215,39.9671,-83.0044,1613,783285
Commerce City,CO,80022,39.8259,-104.9113,1614,42699
Cincinnati,OH,45202,39.1072,-84.502,1615,795220
Sherwood,WI,54169,44.1764,-88.2779,1616,2600
Salem,AR,72576,36.3766,-91.8759,1617,3868
Heyburn,ID,83336,42.5599,-113.7709,1618,4951
Placentia,CA,92870,33.8744,-117.8543,1619,52033
Albuquerque,NM,87120,35.1421,-106.7041,1620,641349
Saratoga Springs,NY,12866,43.0708,-73.7408,1621,36915
Hyde Park,MA,2136,42.254,-71.1261,1622,28488
Wheat Ridge,CO,80033,39.774,-105.0962,1623,23969
Sioux Falls,SD,57103,43.5374,-96.6864,1624,161141
Kennesaw,GA,30144,34.0287,-84.6047,1625,92645
Carencro,LA,70520,30.3244,-92.0423,1626,18405
Mundelein,IL,60060,42.2636,-88.0048,1627,37189
Mammoth Spring,AR,72554,36.4076,-91.5757,1628,2923
Glendale,AZ,85304,33.5943,-112.1746,1629,280389
Crawfordsville,AR,72327,35.2119,-90.3351,1630,1732
New Ulm,MN,56073,44.3044,-94.4644,1631,16759
Cape Coral,FL,33914,26.5557,-82.0206,1632,156391
Denver,CO,80227,39.6667,-105.0854,1633,990452
Philadelphia,PA,19127,40.0275,-75.2242,1634,1526206
Stonewall,TX,78671,30.2088,-98.6131,1635,654
Fayetteville,NC,28314,35.0583,-79.008,1636,238602
Houston,TX,77022,29.8299,-95.3769,1637,2906700
Vancouver,WA,98685,45.7162,-122.6899,1638,299480
Leonardo,NJ,7737,40.4177,-74.0623,1639,4264
Barstow,CA,92311,34.8914,-117.0387,1640,31894
Fresno,CA,93727,36.7528,-119.7061,1641,570271
Elgin,IL,60120,42.0384,-88.2606,1642,117295
Midlothian,VA,23114,37.4815,-77.6419,1643,88279
Pahrump,NV,89060,36.2645,-116.0393,1644,36648
Summerfield,FL,34491,29.0112,-82.0325,1645,27454
San Antonio,TX,78258,29.6562,-98.4967,1646,1595797
Brownsville,PA,15417,39.9216,-79.6905,1647,9469
Marina,CA,93933,36.6849,-121.7934,1648,22406
Chicago,IL,60652,41.7454,-87.7135,1649,2680484
Columbus,OH,43204,39.9523,-83.078,1650,783285
Miami,FL,33135,25.7664,-80.2317,1651,1737737
Dumfries,VA,22025,38.5993,-77.3403,1652,31637
Fresno,CA,93720,36.8579,-119.7655,1653,570271
Shawnee Mission,KS,66223,38.8619,-94.661,1654,370212
North Las Vegas,NV,89031,36.2589,-115.1718,1655,214518
Ogden,KS,66517,39.1153,-96.7101,1656,2087
Mount Washington,KY,40047,38.0452,-85.5586,1657,19345
Granite Bay,CA,95746,38.7435,-121.1897,1658,21460
Corona,NY,11368,40.7453,-73.8611,1659,109931
Peoria,AZ,85381,33.6048,-112.2237,1660,158093
Edmonds,WA,98026,47.8353,-122.327,1661,54225
Provo,UT,84604,40.2607,-111.6549,1662,112922
Statham,GA,30666,33.9602,-83.5893,1663,8659
Bend,OR,97701,44.0928,-121.2936,1664,105390
Riverview,MI,48193,42.1782,-83.2461,1665,15623
Carefree,AZ,85377,33.824,-111.913,1666,3051
Macon,GA,31210,32.8926,-83.7455,1667,165895
Phoenix,AZ,85040,33.4061,-112.0265,1668,1312922
Catlettsburg,KY,41129,38.3799,-82.6321,1669,9922
Weaverville,NC,28787,35.7126,-82.5491,1670,19718
Amherst,MA,1002,42.3671,-72.4646,1671,39421
Cortland,NY,13045,42.5952,-76.1857,1672,30112
Livermore,CA,94551,37.7526,-121.77,1673,83763
Saint Cloud,MN,56301,45.541,-94.1819,1674,74438
Chicago,IL,60617,41.7257,-87.556,1675,2680484
Houston,TX,77083,29.6947,-95.6511,1676,2906700
Charles Town,WV,25414,39.2771,-77.8563,1677,17024
Los Angeles,CA,90059,33.9293,-118.2463,1678,2383912
New Windsor,MD,21776,39.5162,-77.1034,1679,5735
Gastonia,NC,28054,35.2495,-81.133,1680,102620
Zanesville,OH,43701,39.9274,-82.0041,1681,55643
Battle Creek,MI,49014,42.303,-85.1304,1682,92270
Des Moines,IA,50313,41.6381,-93.6203,1683,222785
East Haven,CT,6512,41.2805,-72.8741,1684,29861
Minneapolis,MN,55406,44.9384,-93.2214,1685,1022298
Anderson,CA,96007,40.4574,-122.3282,1686,22841
Dearborn,MI,48126,42.3349,-83.1801,1687,98153
Pompano Beach,FL,33064,26.2785,-80.1157,1688,425636
Boardman,OR,97818,45.8272,-119.7206,1689,4159
Orland Park,IL,60462,41.6194,-87.8422,1690,64769
Sheridan,AR,72150,34.3165,-92.3657,1691,12006
Dallas,TX,75235,32.8252,-96.8388,1692,1263321
Town Creek,AL,35672,34.6491,-87.4262,1693,6445
Mentone,AL,35984,34.5872,-85.5777,1694,1889
Crystal Lake,IL,60014,42.2308,-88.3324,1695,59670
Glenview Nas,IL,60026,42.0922,-87.8374,1696,13335
Westminster,VT,5158,43.0826,-72.4749,1697,1049
Portland,OR,97211,45.5653,-122.6448,1698,841711
Suncook,NH,3275,43.1604,-71.4179,1699,11437
Camilla,GA,31730,31.2199,-84.2297,1700,9682
San Diego,CA,92154,32.5753,-117.0707,1701,1241364
San Jose,CA,95111,37.2827,-121.8265,1702,973849
Birmingham,AL,35243,33.4459,-86.7502,1703,493806
Katonah,NY,10536,41.2709,-73.6841,1704,10739
Altus,OK,73521,34.6484,-99.3205,1705,21636
Torrance,CA,90501,33.8268,-118.3118,1706,174353
Hohenwald,TN,38462,35.5266,-87.4891,1707,10297
Broomfield,CO,80023,39.9619,-105.0148,1708,92337
Kingsburg,CA,93631,36.508,-119.5433,1709,15941
Birmingham,AL,35216,33.4188,-86.7867,1710,493806
Dover Foxcroft,ME,4426,45.1877,-69.2045,1711,4720
Springfield,MO,65803,37.2593,-93.2912,1712,219752
Hedley,TX,79237,34.8698,-100.6806,1713,513
Olathe,KS,66061,38.8865,-94.8204,1714,130216
Orlando,FL,32835,28.5289,-81.4787,1715,878243
Parsonsburg,MD,21849,38.3914,-75.4737,1716,3238
Los Angeles,CA,90022,34.0245,-118.1561,1717,2383912
Pensacola,FL,32503,30.4564,-87.2104,1718,254917
Aragon,GA,30104,34.0666,-85.0696,1719,4708
Jacksonville,TX,75766,31.9618,-95.2703,1720,26388
Salem,OR,97306,44.8685,-123.0438,1721,249657
Leitchfield,KY,42754,37.4603,-86.3249,1722,15349
Cumberland,MD,21502,39.5992,-78.8444,1723,44400
Delray Beach,FL,33484,26.4543,-80.1346,1724,107599
Greencastle,PA,17225,39.7818,-77.747,1725,18879
Oxnard,CA,93036,34.2351,-119.182,1726,211523
Lumberton,MS,39455,31.0534,-89.4543,1727,9721
Woburn,MA,1801,42.4829,-71.1574,1728,38903
Landers,CA,92285,34.3103,-116.5241,1729,2632
Sumter,SC,29154,33.8821,-80.4028,1730,83799
National City,CA,91950,32.6749,-117.0897,1731,60322
West Linn,OR,97068,45.3669,-122.648,1732,28305
York,PA,17404,40.0023,-76.7712,1733,175624
Endicott,NY,13760,42.1506,-76.0551,1734,44264
Holcomb,KS,67851,37.9931,-100.9893,1735,2691
Princeton,IL,61356,41.3629,-89.427,1736,11281
Omaha,NE,68164,41.2955,-96.1008,1737,518429
Marshall,MN,56258,44.4481,-95.7795,1738,15617
Tucson,AZ,85704,32.3379,-110.9855,1739,865276
Mount Laurel,NJ,8054,39.9478,-74.9036,1740,41864
Whipple,OH,45788,39.5136,-81.3668,1741,1129
New Castle,PA,16102,40.9677,-80.3907,1742,55245
Tallahassee,FL,32304,30.4478,-84.3211,1743,245317
Lancaster,CA,93535,34.7131,-117.8783,1744,182305
San Antonio,TX,78254,29.5551,-98.7442,1745,1595797
Arizona City,AZ,85123,32.7452,-111.6033,1746,10677
Tracy,CA,95376,37.7383,-121.4345,1747,106426
Novelty,OH,44072,41.4763,-81.3342,1748,4383
Temple,TX,76502,31.071,-97.3898,1749,72710
Arvada,CO,80005,39.8422,-105.1097,1750,122111
San Francisco,CA,94112,37.7195,-122.4411,1751,805301
Springfield,IL,62711,39.7655,-89.7293,1752,141894
Westminster,CA,92683,33.7524,-117.9939,1753,89747
Appleton,WI,54915,44.2425,-88.3564,1754,116633
Jacksonville,FL,32246,30.2933,-81.5092,1755,847415
Seagoville,TX,75159,32.6525,-96.558,1756,18339
Marlton,NJ,8053,39.8845,-74.9067,1757,45538
Elizabeth City,NC,27909,36.2951,-76.2445,1758,40699
Hermitage,MO,65668,37.8969,-93.2979,1759,1745
Robstown,TX,78380,27.7984,-97.6995,1760,23141
Oxford,NC,27565,36.3313,-78.6134,1761,25255
Wolcott,IN,47995,40.7516,-87.029,1762,1743
Mount Pleasant,MI,48858,43.6013,-84.7736,1763,50025
Apex,NC,27539,35.7127,-78.821,1764,49523
Warren,RI,2885,41.7256,-71.2702,1765,10627
Alliance,OH,44601,40.9158,-81.1182,1766,35294
Oneill,NE,68763,42.4857,-98.6456,1767,4887
Saint Joseph,MO,64507,39.7551,-94.8173,1768,87116
West Hills,CA,91307,34.1963,-118.6389,1769,24474
Charlottesville,VA,22903,38.0339,-78.4924,1770,112588
Palmer,AK,99645,61.6303,-148.9872,1771,25176
Benton Harbor,MI,49022,42.1086,-86.4234,1772,31814
Cincinnati,OH,45239,39.2045,-84.5799,1773,795220
Mexico,MO,65265,39.1712,-91.8895,1774,15409
Woodstown,NJ,8098,39.6457,-75.3248,1775,9090
Mc Donald,PA,15057,40.3697,-80.2562,1776,13930
Belleville,PA,17004,40.6016,-77.7358,1777,5000
Superior,WI,54880,46.7016,-92.0912,1778,30772
West Granby,CT,6090,41.9556,-72.862,1779,1232
Kerens,TX,75144,32.1275,-96.2298,1780,3291
Baltimore,MD,21223,39.287,-76.6476,1781,635495
Salt Lake City,UT,84123,40.6596,-111.9193,1782,594043
Ephrata,PA,17522,40.1756,-76.1821,1783,32483
Chicago,IL,60651,41.9025,-87.7393,1784,2680484
Tuckerton,NJ,8087,39.5881,-74.3646,1785,24104
Buford,GA,30518,34.1124,-83.9965,1786,85023
Ontario,CA,91761,34.0316,-117.6187,1787,166856
Wasilla,AK,99654,61.5923,-149.3959,1788,52168
Scranton,PA,18505,41.3914,-75.6657,1789,95251
Wheeling,IL,60090,42.134,-87.9341,1790,37633
Windsor,CT,6095,41.8561,-72.6639,1791,29079
Cedar Rapids,IA,52402,42.0188,-91.6612,1792,134152
Boonton,NJ,7005,40.9115,-74.414,1793,15269
Portage,MI,49024,42.1974,-85.6194,1794,47338
Las Vegas,NV,89148,36.0588,-115.3104,1795,1417793
Stanton,NE,68779,41.9076,-97.214,1796,2433
Camden,NJ,8103,39.9351,-75.1117,1797,75683
Kent,OH,44243,41.1475,-81.3415,1798,43585
Hickory Hills,IL,60457,41.7262,-87.8289,1799,14049
Bridgeport,CT,6607,41.1784,-73.165,1800,144195
Alpharetta,GA,30004,34.1124,-84.302,1801,165556
Cromwell,IN,46732,41.3751,-85.6031,1802,3169
Anderson,IN,46013,40.0619,-85.6801,1803,79310
Boalsburg,PA,16827,40.7793,-77.7822,1804,3991
Lebanon,PA,17042,40.3316,-76.3976,1805,66923
West Newton,MA,2465,42.3492,-71.2267,1806,11710
Kansas City,MO,64117,39.1651,-94.5256,1807,545147
Augusta,GA,30909,33.4717,-82.0834,1808,202193
Los Angeles,CA,90031,34.0783,-118.2113,1809,2383912
Humphrey,AR,72073,34.4034,-91.679,1810,1139
Eau Claire,WI,54701,44.784,-91.4877,1811,81075
Kansasville,WI,53139,42.7012,-88.118,1812,2802
Neshanic Station,NJ,8853,40.5293,-74.7401,1813,5247
Watsonville,CA,95076,36.9294,-121.7727,1814,82474
Evanston,IL,60201,42.0546,-87.6943,1815,79009
Opa Locka,FL,33056,25.9484,-80.2479,1816,107314
Clovis,NM,88101,34.4126,-103.2214,1817,45006
Ponte Vedra Beach,FL,32082,30.1223,-81.3627,1818,28996
Omaha,NE,68124,41.2338,-96.0495,1819,518429
Albertville,AL,35951,34.3223,-86.1935,1820,33924
Solon,IA,52333,41.8099,-91.5086,1821,6168
Asheboro,NC,27203,35.7323,-79.7893,1822,54324
Mitchell,IN,47446,38.7426,-86.4761,1823,9990
Worcester,MA,1604,42.2541,-71.7746,1824,181315
Indianapolis,IN,46235,39.8471,-85.9741,1825,910148
Casa Grande,AZ,85122,32.8906,-111.754,1826,62569
Center Point,TX,78010,29.929,-99.0736,1827,3386
Stafford,VA,22556,38.4718,-77.5102,1828,77138
Aiken,SC,29803,33.5059,-81.6951,1829,69485
Couderay,WI,54828,45.838,-91.2918,1830,678
Tuttle,OK,73089,35.2674,-97.7446,1831,11522
Demopolis,AL,36732,32.4908,-87.8397,1832,8395
Drums,PA,18222,41.0255,-75.9768,1833,9020
Edison,NJ,8820,40.578,-74.3589,1834,100058
La Mesa,NM,88044,32.1383,-106.7999,1835,3896
Pocatello,ID,83201,42.8876,-112.4381,1836,78008
Yukon,OK,73099,35.4977,-97.7323,1837,57492
Clearwater,FL,33764,27.916,-82.7343,1838,172247
North Bend,OH,45052,39.1536,-84.7273,1839,4004
Dearborn Heights,MI,48125,42.2768,-83.2606,1840,57774
Metuchen,NJ,8840,40.5449,-74.3517,1841,16558
Sumner,IL,62466,38.7171,-87.8638,1842,4848
Gretna,LA,70056,29.8872,-90.0331,1843,55581
Ocala,FL,34476,29.1159,-82.2422,1844,207224
Lake Panasoffkee,FL,33538,28.7953,-82.1363,1845,4789
Chicago,IL,60615,41.8022,-87.6006,1846,2680484
Minneapolis,MN,55414,44.9779,-93.2199,1847,1022298
League City,TX,77573,29.5173,-95.0963,1848,71580
Hazelhurst,WI,54531,45.7745,-89.7478,1849,1454
Floral City,FL,34436,28.7304,-82.3077,1850,7938
Delray Beach,FL,33446,26.4517,-80.158,1851,107599
Santa Rosa,CA,95403,38.4822,-122.7473,1852,209844
Albuquerque,NM,87114,35.1868,-106.6652,1853,641349
Baltimore,MD,21216,39.3093,-76.6699,1854,635495
Victorville,CA,92392,34.4802,-117.4082,1855,130495
Webster,TX,77598,29.5564,-95.144,1856,23059
Scott City,MO,63780,37.2077,-89.5181,1857,6740
Hyattsville,MD,20784,38.9513,-76.8958,1858,150988
Deer Park,WA,99006,47.9486,-117.4436,1859,11946
San Jose,CA,95126,37.3249,-121.9153,1860,973849
Kerrville,TX,78028,30.0416,-99.1408,1861,37620
Houston,TX,77035,29.6518,-95.4854,1862,2906700
Ada,OK,74820,34.78,-96.6924,1863,30802
Davenport,IA,52804,41.5386,-90.6115,1864,102516
Monticello,IN,47960,40.7626,-86.755,1865,15003
Brighton,MA,2135,42.3478,-71.1566,1866,42780
Atlanta,GA,30326,33.8482,-84.3582,1867,900273
Kent,WA,98042,47.368,-122.1206,1868,147876
Euless,TX,76040,32.8264,-97.0972,1869,60449
Arlington,WA,98223,48.1829,-122.1121,1870,40815
West Branch,IA,52358,41.6726,-91.3141,1871,3733
Fredericksburg,VA,22406,38.3796,-77.5349,1872,156008
Sioux Falls,SD,57106,43.5179,-96.7924,1873,161141
Warner Robins,GA,31088,32.5934,-83.6416,1874,81138
Burlington,KY,41005,39.015,-84.7736,1875,22569
Kernersville,NC,27284,36.1165,-80.0831,1876,51136
Creswell,OR,97426,43.9058,-123.0284,1877,9716
Springfield,MO,65809,37.1852,-93.2057,1878,219752
Helenville,WI,53137,43.009,-88.6726,1879,1702
Atlanta,GA,30328,33.9335,-84.3958,1880,900273
Bryan,TX,77801,30.6327,-96.3662,1881,89322
Clanton,AL,35045,32.8355,-86.6425,1882,19978
Norco,CA,92860,33.9247,-117.5517,1883,27198
White Plains,NY,10601,41.033,-73.7652,1884,69870
Shelbyville,IN,46176,39.5043,-85.7875,1885,27816
Canton,GA,30115,34.1993,-84.4199,1886,85446
Tonopah,AZ,85354,33.4228,-112.9528,1887,6645
Orem,UT,84057,40.3134,-111.6953,1888,88528
Bozeman,MT,59715,45.6693,-111.0431,1889,58934
Felton,CA,95018,37.0662,-122.0618,1890,7778
Morriston,FL,32668,29.2813,-82.4917,1891,5082
Leavenworth,KS,66048,39.3015,-94.9339,1892,35475
Atlanta,GA,30315,33.7051,-84.3808,1893,900273
Fuquay Varina,NC,27526,35.58,-78.7908,1894,38894
Chester Springs,PA,19425,40.0978,-75.6398,1895,13922
Schenectady,NY,12306,42.7904,-73.9809,1896,162643
Gilbert,AZ,85296,33.3354,-111.7406,1897,211167
Philadelphia,PA,19137,40.0008,-75.0727,1898,1526206
Kankakee,IL,60901,41.1166,-87.8696,1899,37157
Vero Beach,FL,32966,27.6372,-80.4794,1900,105638
Allentown,PA,18104,40.6018,-75.5225,1901,166081
Amarillo,TX,79104,35.1939,-101.7975,1902,220580
National Park,NJ,8063,39.8664,-75.1794,1903,3102
Westmont,IL,60559,41.7728,-87.9757,1904,24852
Cottonwood,AZ,86326,34.7055,-112.0091,1905,23344
Missoula,MT,59801,46.8563,-114.0252,1906,90987
Berkeley,CA,94709,37.8784,-122.2655,1907,118592
Conroe,TX,77306,30.2277,-95.2851,1908,130233
Memphis,TN,38119,35.0821,-89.8501,1909,697385
Greenwood,SC,29646,34.1758,-82.1562,1910,54394
Pensacola,FL,32514,30.5241,-87.2167,1911,254917
Washington,GA,30673,33.7265,-82.7429,1912,7897
Ann Arbor,MI,48103,42.2794,-83.784,1913,158345
Kenilworth,NJ,7033,40.6759,-74.2944,1914,7914
New York City,NY,10012,40.7255,-73.9983,1915,1577385
Miami,OK,74354,36.8764,-94.8719,1916,18126
Plainfield,IN,46168,39.6893,-86.3919,1917,30309
Rindge,NH,3461,42.7544,-72.019,1918,6014
Los Angeles,CA,90058,33.9994,-118.2133,1919,2383912
Lena,IL,61048,42.3791,-89.8253,1920,4360
Riverside,CA,92508,33.8897,-117.3043,1921,419138
Rison,AR,71665,33.9453,-92.1188,1922,6054
Rochester,NY,14606,43.1685,-77.6845,1923,478127
Ashland,KY,41102,38.4218,-82.7173,1924,40470
Austell,GA,30168,33.7838,-84.5952,1925,44541
Levittown,PA,19054,40.1681,-74.8231,1926,64038
Waterloo,IA,50703,42.5149,-92.3269,1927,70157
Gainesville,FL,32609,29.7005,-82.308,1928,197025
Omaha,NE,68131,41.2647,-95.9639,1929,518429
San Francisco,CA,94110,37.7509,-122.4153,1930,805301
Waltham,MA,2453,42.3654,-71.2316,1931,60632
Rochester,MI,48307,42.6593,-83.1225,1932,97195
Haw River,NC,27258,36.0424,-79.3242,1933,6006
Woodside,NY,11377,40.745,-73.9069,1934,89830
Charleston,WV,25320,38.5428,-81.6334,1935,116525
Monroe,WI,53566,42.5991,-89.6403,1936,15217
Issaquah,WA,98029,47.5585,-122.0055,1937,50489
Wilton,NH,3086,42.8368,-71.7541,1938,3728
Waller,TX,77484,30.071,-95.9253,1939,11068
Saint Charles,IL,60175,41.9478,-88.3918,1940,56316
Brighton,CO,80602,39.9636,-104.9072,1941,73471
Merrimack,NH,3054,42.8667,-71.5128,1942,25477
Boyd,WI,54726,44.9437,-91.0294,1943,1690
Raleigh,NC,27612,35.852,-78.6841,1944,489514
Cincinnati,OH,45240,39.2851,-84.5288,1945,795220
Sacramento,CA,95825,38.5892,-121.4057,1946,757530
Raleigh,NC,27617,35.9034,-78.7447,1947,489514
Fishers,IN,46038,39.9575,-86.023,1948,73614
Wolcott,NY,14590,43.2341,-76.8217,1949,5446
Atlanta,GA,30338,33.9668,-84.3249,1950,900273
Hopkins,MN,55343,44.914,-93.4481,1951,43301
Chula Vista,CA,91911,32.6084,-117.0565,1952,239879
Forgan,OK,73938,36.9086,-100.5409,1953,781
Shorewood,IL,60404,41.5076,-88.2169,1954,17395
Lockport,IL,60441,41.593,-88.0507,1955,36869
Mooreland,OK,73852,36.4428,-99.1832,1956,2051
Topeka,KS,66605,39.0151,-95.6439,1957,163415
Jacksonville,FL,32259,30.0956,-81.6217,1958,847415
Irwin,PA,15642,40.3191,-79.7205,1959,45286
Minneapolis,MN,55430,45.0639,-93.3022,1960,1022298
Orlando,FL,32828,28.5523,-81.1795,1961,878243
San Jacinto,CA,92583,33.7967,-116.9324,1962,45885
Williamstown,PA,17098,40.5808,-76.6223,1963,2528
Mount Joy,PA,17552,40.1083,-76.5103,1964,17831
Saginaw,MI,48607,43.4301,-83.9319,1965,135669
Santa Rosa,CA,95401,38.4432,-122.7547,1966,209844
Middle River,MD,21220,39.3401,-76.4153,1967,39199
San Jose,CA,95122,37.3293,-121.8339,1968,973849
North Hollywood,CA,91602,34.151,-118.3663,1969,155954
Jonesville,MI,49250,41.9798,-84.6451,1970,6182
Chicago,IL,60636,41.776,-87.6674,1971,2680484
Cherry Valley,IL,61016,42.2206,-88.9619,1972,4837
Charleston,SC,29407,32.7993,-80.006,1973,195110
Gilbert,AZ,85298,33.2522,-111.7022,1974,211167
Webster,MA,1570,42.0521,-71.8486,1975,16767
